	B1	B2	B3	B4	B9	B26	B11	B12	B17	B18	B19	B20	B7	B8	B15	B16	B23	B24
Bcin01g02330	9.40829231707098	8.9012395785005	8.96594943674459	9.0957706908723	9.18031367421941	9.08444794380567	8.66001126936211	8.45024226924053	8.09118437534887	8.69769069000047	6.97133972331292	9.02177207878958	7.71448736916517	9.26276242224461	7.76545436805851	9.51290974619216	5.83179658669596	8.74092152667756
Bcin01g02340	10.1708716878358	9.4323222957005	9.6294348904842	9.47037823934834	9.57628280044025	9.64930203790341	9.90813866854525	9.52093304506936	9.4813256196516	9.44881616124484	9.59753433183871	9.45438306345732	10.2342060589569	9.49879397669655	10.0914380747113	9.51006809165222	9.29193687971949	9.67319190863316
Bcin01g02350	8.42987954783407	7.55444181553211	8.12710816907841	7.8250006802776	8.16358596911699	8.01961349557957	8.52477508360173	7.80528428680896	8.5403128762297	7.65976303968645	8.27139909047103	7.85114025291718	8.50064489347775	7.798603665209	8.49663433634597	7.92621791414531	8.28404943738641	8.13777140013158
Bcin01g02360	5.86568379465131	5.62518613220394	5.31225858746794	5.74743034915489	5.80986030942977	5.51541894744627	5.87389864189933	5.94163307951976	6.43657630801392	5.65059324920981	6.03094033531607	5.75386770162998	6.10074721812539	5.73621755522784	5.86021145037727	5.83457687759997	6.27747310710061	5.58129655717765
Bcin01g02370	3.35665501307113	6.85106399944093	2.79885770556388	6.18283730637154	4.33771111404177	9.65820569547575	3.70762560869747	7.89292721706154	3.90479872888865	6.79755032757456	4.79846923164136	6.2860569638818	3.96363355364632	7.29703767477889	3.86163209188409	6.52807218914519	4.99654708265313	6.59405320464609
Bcin01g02380	3.98092158777879	4.22735153308261	4.23853293484851	2.67972633968982	2.61478837528465	5.02167840120597	3.37626554092789	3.50116589192782	3.62729647095088	2.89177507524571	3.41387933816004	2.20509052568262	4.03300319896564	3.7465923221009	4.54628037458147	3.64395528807065	4.46639991248862	3.59726037071231
Bcin01g02390	4.41521674024159	4.34644959285071	5.07783723354467	3.85980646987383	4.7347999491359	5.09345668021099	2.66952199216581	3.67779560188828	2.99803896384945	2.89177507524571	4.85305741355195	2.53970797218844	2.98488207318779	2.78332878628977	2.78356983078618	2.5925468935237	4.14477038022774	2.2329398579
Bcin01g02400	8.99788040056118	9.10078660770915	8.95732784605313	8.98466515932766	9.13828547773176	8.81930123393452	9.22613148951908	8.95778228793538	8.96282584337007	9.30731539004301	8.91858110283456	9.29212070683052	8.78328882878738	8.7522611328667	8.80453099002569	8.94655691867283	8.71824847743806	8.9058410785118
Bcin01g02410	9.07902586935504	9.18709783633575	8.87732333655845	9.07060089694592	9.0079093681795	8.96515033355539	9.30468696865233	9.05698186867671	8.70339635825155	9.06361685112558	8.52359360086719	9.14651463550258	8.96953380760826	8.91938115730954	9.06449231019684	9.02827258692928	8.98183279315335	9.0199445699244
Bcin01g02420	11.1015071243499	10.1288465809139	11.0331137026975	10.391644252773	10.7920451933543	10.2237035767985	10.9607630462686	10.3920045066415	11.4249412872662	10.2464151967057	11.22006347921	10.3652591127129	11.1686246760013	10.5338734026399	10.955789875265	10.4962124199782	11.0471712722252	10.6325013174872
Bcin01g02430	4.28445921271196	7.19052934805968	2.79885770556388	6.45149956040006	1.83295752367354	3.45186589076698	4.7975794461389	7.35064129651606	4.06398170138446	6.38220886626779	4.48944405204011	7.38463350897097	4.80208527837567	6.31213021047101	4.3520722093574	6.39885013057785	5.29595227772908	4.9064315775669
Bcin01g02440	0	3.95486018573805	3.69128679194812	3.56250950820589	2.27619888332665	5.28956829688745	3.17684538519096	3.29985443477139	1.85635825888895	3.79115363734087	2.67029992353546	3.40999177220556	0.822535837557749	3.3439045418627	3.11290062434993	4.58506572796502	3.36822859255913	3.2683528136598
Bcin01g02450	2.7106527092049	4.22735153308261	4.23853293484851	3.18761182792446	3.49193860784063	5.02167840120597	2.94536974840236	4.22468267326276	3.62729647095088	3.79115363734087	4.48944405204011	3.94898752374712	3.35362556037317	4.22134887758057	4.17537021502678	4.58506572796502	4.52908484251203	4.09062259873476
Bcin01g02460	8.65167421878828	10.3445116971735	8.64474242657083	9.93424718095029	8.61870853530876	9.18233757985731	8.48214323800351	9.85429631252639	9.07223875954093	9.4243039800123	9.15419837458691	9.5593820162666	9.28778526049529	9.80221255168894	8.59433534981765	9.64700375038572	9.22369452831418	8.53562894572047
Bcin01g02470	3.59602331984742	5.57728410147432	3.5145088310018	6.23555424294897	4.33771111404177	6.89059874734675	1.88013371668659	5.5906677390727	3.52151559696781	6.18409065754265	3.08947461237459	6.45392631283369	2.83755867220277	3.94336476032689	3.80200584028983	5.46362964743953	2.97670999664398	5.29435349877594
EFBcG00000013293	1.51031677113876	1.38510175976214	1.31598530240897	0	2.27619888332665	1.40984032621965	2.32815793217184	2.43937866919865	3.40736063822248	2.40087135287743	2.0770272802501	2.8111403611793	2.02646268163807	2.09393379674383	0.667714144946554	2.19975661252793	2.97670999664398	1.79380138934329
ENSRNA049538880	1.51031677113876	1.38510175976214	1.31598530240897	0	2.27619888332665	1.40984032621965	2.32815793217184	2.43937866919865	3.40736063822248	2.40087135287743	2.0770272802501	2.8111403611793	2.02646268163807	2.09393379674383	0.667714144946554	2.19975661252793	2.97670999664398	1.79380138934329
Bcin01g02480	2.23187830586087	0	0	0	1.18987727205446	1.40984032621965	0	0.796885765658563	0	0	1.0518057273911	0	0	0	0	0.781404759048472	1.78837095718298	0.693157487879784
EFBcG00000013192	0	0	0	0	0	0	1.22684504848274	0	0	0	0	0	0	0	0.667714144946554	0.781404759048472	0.576134394515636	0.693157487879784
ENSRNA049535079	0	0	0	0	0	0	1.22684504848274	0	0	0	0	0	0	0	0.667714144946554	0.781404759048472	0.576134394515636	0.693157487879784
Bcin01g02490	8.65829085577279	7.0916989768442	9.07357937508135	7.4319835603958	9.1084547826939	7.35220764988096	8.95321119385458	7.4081379386685	8.81953753728651	6.57269035973829	8.58938164451764	6.77255925915934	8.54287596482705	6.76660151742972	8.69406154267286	7.20590023498726	8.85605197801665	6.4988674306524
Bcin01g02500	9.43935755339943	7.4519167062884	9.36839151300998	7.53020873237019	9.45509979199034	7.60642795071223	9.51226039588114	8.16906265862311	9.61270130610505	7.71959280363734	9.29394022957598	7.39498801329094	9.23724162062233	7.63266060457057	9.21495640257637	7.46260937712026	9.68762948338164	7.17710700578089
Bcin01g02510	7.14469048033073	8.18558255345036	7.41640431903605	7.74543950035874	8.31056433533153	9.08003742454271	7.37405827245155	8.5920646508703	8.72440781469156	8.13108336432141	8.53198304817213	7.99421825796155	7.32957618404167	7.88094119965474	7.90306464216554	7.77818435404103	8.76945206268512	7.65439202167892
Bcin01g02520	2.23187830586087	1.38510175976214	0	1.2337873864332	1.18987727205446	0	1.22684504848274	1.98162881677299	0	0	1.0518057273911	0	1.34313692919953	1.56631019135914	0.667714144946554	0	0.986737499922957	0
Bcin01g02530	3.35665501307113	2.54490853556604	3.3130047009907	1.2337873864332	2.88882443083428	3.83356010600921	1.22684504848274	2.78634008241769	2.42444062155988	2.40087135287743	1.65363149326645	2.53970797218844	3.24086835491215	2.09393379674383	2.78356983078618	1.6582850712459	2.56279011240727	1.79380138934329
Bcin01g02540	8.02137764038657	7.91392857477344	8.17994034457703	7.6515663049582	7.86369899519228	7.84346069445525	8.47672457658584	7.58475826304543	8.06788788913507	7.48115882960245	7.92793082608175	7.56968462467309	8.29009161145816	7.74684679842398	8.16213296276768	7.76870510346521	7.5242421692971	7.51052333123219
Bcin01g02550	5.61667737357972	5.96005626179483	6.18004258993529	5.55343484476507	5.51874496231001	5.22711360017814	6.08804180267047	5.87068652481375	5.85266573926661	5.97905805805706	5.62323875807227	5.9631871762932	6.31085272897442	5.42103978375461	5.5517378819562	6.08425013819539	5.75520059049008	5.15144567567695
Bcin01g02560	10.9425469557866	11.16917253878	11.0933740345552	11.1255638492728	10.9858912821099	11.2838087160948	10.8871069546398	11.2726654530181	11.5177026953261	11.4142664794791	11.266051071887	11.2046991127101	11.4491885732316	11.2755320380791	11.0735442463935	11.1686035125444	11.4363748881593	11.3251537411993
Bcin01g02565	8.65167421878828	8.7795152716794	8.92231682765494	8.52630109849365	8.77878682335805	8.57164175514027	8.94930405319408	8.7658571453264	8.87696367981775	8.58157315417923	8.69401780554499	8.81754543065095	9.08427906993374	8.46786385900494	8.79309154753943	8.66932471274836	8.58813040132097	8.97467280039825
Bcin01g02570	9.31924400369955	9.55177605150824	9.66693246812401	9.64860686593907	9.42851932312123	9.4822037672569	9.30468696865233	9.62967193107388	9.51960742463656	9.77033131361659	9.42133373854641	9.52443868063457	9.2645385908694	9.67066909285908	9.14768564395338	9.49001822855483	9.35709650231141	9.80238574319067
Bcin01g02580	13.4474708946692	13.6886987865466	13.6612917889388	13.7848563217097	13.5723869843025	13.7841952884115	13.5823365749229	13.9411033057056	13.9522504302607	13.8302885878602	13.8443282681712	13.9031487271464	13.8951216924524	13.8387281734126	13.5192537734109	13.9882403852539	13.8897463558271	14.1146241843385
Bcin01g02590	0	0	0	0	1.18987727205446	0	1.22684504848274	1.68349003822015	1.85635825888895	1.0498433943788	1.0518057273911	2.8111403611793	0.822535837557749	1.85410912495085	1.74597561975022	0	1.56725193479691	2.03001505367863
Bcin01g02600	12.68400674196	11.7858894263515	12.1101597785529	11.8297790889017	12.3437653655477	11.5145867632071	12.5471829774027	11.7497321082448	12.2073647408306	11.659756026323	12.2729709512657	11.5932222638638	12.6340378917705	11.6638277713382	12.6896358753841	11.8788531411564	12.1454727078053	11.6848985095339
Bcin01g02610	10.2991877285183	10.0824143338708	10.3931010762773	10.0962344741108	9.91564640124345	10.1790347457562	10.1366297492262	10.1991735128108	10.4135020085153	10.1586293079507	10.4449255043965	10.0729208701404	10.5377360579498	10.117887480392	10.2476611169085	10.2192383224874	10.4116433876711	10.3525080571268
Bcin01g02620	10.7821685233993	10.8744097026288	10.7570303546487	10.8961331329831	10.8024334537004	10.9229097651947	10.6716328762728	10.8598271690387	10.7846420614086	10.8834208866763	10.8125632464883	10.9335235523644	10.8835852843734	10.7833207842246	10.8816700172526	10.8896591531924	11.1189775947179	11.0910732920175
Bcin01g02630	11.634339000748	11.3205069164751	11.3997414736794	11.3453676715243	11.165628954346	11.2400018792924	11.4296697741909	11.3011894476576	11.4903636809507	11.2156225631269	11.2798153691804	11.3614157926133	11.7235258687963	11.4956652397598	11.388703466825	11.5082274083925	11.1227933779029	11.4746011433395
Bcin01g02640	9.89927008708848	9.84008765104066	10.1057846246989	9.80939384403709	10.0011060408676	9.8282610494313	9.91816792780865	9.78725633399286	9.93972547157152	9.71261107516132	9.89936653466439	9.93248502866814	9.92083643646072	9.70271683405435	9.66329181718531	9.69533587678404	9.61904395705028	9.84073868861463
Bcin01g02650	9.40829231707098	9.53620009001813	9.53119167660748	9.45656555941138	9.54692791395897	9.63132815957544	9.58457218051649	9.63503334092158	9.41086087328526	9.5051503015399	9.38010661611455	9.37553192405013	9.53945139571444	9.5638010260821	9.46730673093911	9.44162527593535	9.53562994748332	9.37521234950996
Bcin01g02660	11.9340239348491	11.7944256405622	11.969866597094	11.7091465678616	12.0153128518748	11.7077829315643	11.8246312811254	11.5534796454162	11.7619051580694	11.7472487848502	11.5369293046478	11.6730331337297	11.3511617905826	11.5971915118974	11.6405741220674	11.6381900058186	11.5221828330284	11.4651894082509
Bcin01g02670	11.3413866772807	10.7730696421894	11.337153179987	11.0261989902657	10.6972514251868	10.8022517957287	11.3014432392832	10.863828534768	11.5898075093116	10.8644966181839	11.3923711127094	10.8662753522074	11.7235258687963	11.2228324841384	11.217420027614	11.1504698018343	11.2955722951856	11.2577029328432
Bcin01g02680	12.3696118715747	11.6736258032175	12.5119291697705	11.9984689203097	11.649841184918	11.7027713400597	12.2061241696682	11.8793410389617	12.5495573388597	11.8562179684538	12.3434804579174	11.7572128620495	12.4647080083913	12.2364764187147	12.0505697919784	12.1120074707789	11.9761735165215	12.2778016918031
Bcin01g02690	10.6931468072315	12.5693518382101	11.2665009564712	12.4565037467264	10.998596093813	11.391846474329	10.6525358464773	12.5143126868663	11.0980934389272	12.5435373410911	10.9798141460258	12.6551523330935	11.1599287717779	12.4816277213999	11.0735442463935	12.5735847737869	11.0621525348629	12.410399410508
Bcin01g02700	6.22783795127568	8.82124164298279	7.13989890791495	8.25343658475136	7.17501888684025	6.7643413731491	7.13357145796551	8.08928427235232	5.56385998417928	8.10888200898657	6.25017733495395	8.14292753790603	5.79608730988984	7.70677300455014	5.9726506456681	7.83832632504387	6.05056594400453	7.05527267111164
EFBcG00000013262	4.53510176204621	4.34644959285071	5.01275571265828	4.94206353240464	4.14219559567677	5.02167840120597	5.49946369617033	4.78369157276047	5.09585617282818	4.17989966866296	5.14322754495869	4.57711980102528	6.01762083932783	5.01718310647255	5.39912941730785	5.12034249573813	4.52908484251203	4.81455051758189
Bcin01g02710	5.44362964864725	5.2507261817697	5.46603876692916	5.78328469322075	5.55851257556498	4.49454412449539	5.69879476393205	5.35108860184294	4.89870048844343	5.30491195032033	4.90565519068086	5.43057760585711	6.03463370569808	5.625935582632	5.80052522300424	5.66099285657562	5.63209591965889	5.48523661948989
Bcin01g02720	7.21818119684675	6.87106830428897	6.92680088366311	6.98550881820299	6.74618736323	7.26163548838467	7.18763865926244	7.58475826304543	6.80674277862393	6.75529500905894	7.26099918879685	7.04658849143819	7.48618931737134	7.47193279574818	6.81794632577288	7.21988054351922	6.71507027343269	6.82350630130579
Bcin01g02730	9.61629105678833	9.98251404227191	9.89171326569994	9.76301086418713	9.78554621563809	9.07561338035119	9.76655256023523	9.82292850988726	10.0802423948057	9.8776336511132	9.97515477407793	9.89831896234035	10.2705639066265	10.2171101965456	9.7585137233702	10.3321441800172	9.7097854090695	9.75785524625951
Bcin01g02740	9.14646710243231	9.02692431613592	9.15500596766881	9.27014850493222	9.13170953488225	9.08444794380567	9.06936478485482	9.29233873539237	9.27911271796864	9.27028537111446	9.17309509544449	9.36766738885719	9.1943566670474	9.00265164882187	9.16405979880107	9.11311708564035	9.22842453566902	9.38056250084495
Bcin01g02750	8.24003906395299	8.53187255418751	8.60113195326912	8.5210017373836	8.53147506069159	8.89657838919807	8.66001126936211	8.6030492131331	8.85807447957207	8.75956619945865	8.55686258860862	8.62425732197075	8.47282864717586	8.48902085930728	8.28154973165304	8.61216960839078	8.77107391172576	8.57349581282747
Bcin01g02760	3.80127049698034	4.65412369590436	4.54509400116158	5.32923988626572	4.80260685586972	5.40690866773857	3.70762560869747	4.85893476814092	4.39874421480383	4.9019885476764	4.74173405820784	4.78035846125471	3.45820523684383	4.53791209568221	4.54628037458147	4.66898846513061	5.14402385777913	4.71641738678083
Bcin01g02770	9.00827671487708	10.9026236881385	9.32883345540161	10.5444108208419	9.33143056443392	10.3807752600882	9.2862200610169	10.7791941092885	9.11605486736803	10.7190980544142	9.26655112104485	10.69563279127	9.25730975027628	10.745909873518	9.25719704078869	10.9527579178604	9.13200869641021	10.4530588300732
Bcin01g02780	10.0274656024733	10.3427220200313	10.3689258901214	10.4443843885591	9.77080925168403	10.5968516933668	10.2663427997106	10.4364380596236	10.5399455899316	10.7108300926169	10.6174481569443	10.503261540898	10.3777803343911	10.7806422107608	10.0495881199103	10.8127613005423	10.2558828477655	10.6161525007393
Bcin01g02790	9.34408006654345	9.12597833259018	8.74332151611399	9.31063783505224	9.32855827355603	9.06672438359615	9.09788127940485	9.21568872402714	8.99529533426059	8.96509791125952	9.1016234527025	9.08068838050785	9.09242644476304	9.12426497363712	9.25580876477805	9.26747947169772	8.60459683425434	8.82180886012004
Bcin01g02800	10.4267385916807	10.6882307096115	10.4859436214631	10.6646277700929	10.4711021095169	10.476168606557	10.1756126122426	10.6540679767091	10.3958358833669	10.6037684876502	10.0573663743341	10.6998150317737	10.4953520252845	10.7001510020029	10.3311046263291	10.7994398749836	10.2295826273244	10.7606168566737
Bcin01g02810	8.48302603699014	8.11184275292195	8.13477511243995	8.06237900254469	8.16358596911699	8.50739816093205	8.35205512647292	7.95854415885072	8.01039182287895	7.97413574092563	8.37762272393124	7.91008484490042	8.53990011512995	8.21202030689181	8.42432770986075	7.96823404642776	8.3996948851097	7.91623243557915
Bcin01g02820	7.27094228070931	7.05719150999714	7.04543896645754	7.08940903802595	7.53536872451267	7.27713124679907	7.18763865926244	7.00630920469879	5.91665891165789	7.14169812583452	6.27037446563546	6.67396582485564	6.60086402073407	6.80928047304458	7.2278966620874	6.52807218914519	6.62467123250003	6.41792163815211
Bcin01g02830	9.38853127734697	10.4922839276437	9.30524688844296	10.1708816831701	9.47861056994366	10.0984641022487	9.37918503936633	10.2126832046042	9.35806043763774	10.3810344060773	9.47235436997184	10.299262330719	9.497118473132	10.4159302078408	9.54892235654999	10.3143368132314	9.89447677704875	10.1370890476845
Bcin01g02840	8.29202092562036	9.5854624870513	8.24514284939248	9.05234976788737	8.19546574105553	8.20925742335055	8.5914724880661	9.24578815126323	8.80552100730193	9.19851182397553	8.39612310811873	8.88521397723192	8.62098780596637	9.01728858981161	8.57442661055652	9.1519168850356	8.9563986746397	8.54041701593651
Bcin01g02850	2.7106527092049	1.38510175976214	2.79885770556388	1.2337873864332	2.61478837528465	2.57802876778208	2.66952199216581	2.43937866919865	2.42444062155988	3.08612742772263	2.40394720258521	3.70451593389759	3.73294085176738	1.85410912495085	3.73980860986683	2.19975661252793	2.56279011240727	2.56913761470344
Bcin01g02860	5.09917166346508	2.54490853556604	1.99256767655097	2.33785596436122	4.86736937808806	4.86642921209483	4.7975794461389	0.796885765658563	3.62729647095088	2.66710314050335	4.79846923164136	2.20509052568262	4.63365588082504	1.56631019135914	5.80052522300424	0.781404759048472	3.92928242048603	1.79380138934329
Bcin01g02870	10.2735596793363	7.41151012946058	8.88643499266861	7.99517438115598	10.3115228165478	9.18233757985731	10.4831733319694	7.74209533262921	9.93329430172466	7.76289112417806	10.2245552944706	7.85114025291718	9.5674857935645	7.39556154321888	10.7591512236197	7.33354196265427	9.07143310923999	7.70217908038693
Bcin01g02880	13.6718899254587	9.22256406499213	11.9953577797988	10.3799829818751	13.8406781712117	13.7472939648041	13.7204169918542	9.66548067618462	13.9416356668508	11.2527986557545	14.3320560054826	10.8323907189876	13.5750899566237	9.00632482945889	14.5295335802288	9.11124319067593	13.9737497821519	11.2062799565038
Bcin01g02890	7.89261508924359	8.06918674357133	7.82932895030764	7.8163741457917	8.07724302190072	7.59410804437123	8.38134991334568	8.04968605618613	8.49561664013886	7.84577412034819	7.984041908215	8.1367708683109	8.31467554464748	7.81963277071048	8.2400264052659	7.85185629035111	8.53566552246809	7.52991330271822
Bcin01g02900	8.72283992127022	8.6231664619032	8.85892554562294	8.35818648704207	8.64665232979274	8.88145055887758	9.01806303028743	8.6112330949042	9.24212613172213	8.85935497191202	9.3208190374104	8.41633706212067	9.45508624366503	8.30144106400382	9.15515148764568	8.54989209574372	9.10525684960692	8.50900668307322
Bcin01g02910	10.052797094429	9.35275198874169	10.1270816531364	9.58400591628393	10.0367396106076	10.008491858692	10.3081295070474	9.99332894398914	11.1555801771032	10.0182771655464	10.8151434325337	9.58899638915595	10.8291668708374	9.52975070193229	10.4230312220891	9.49145963912994	10.581161824515	9.58208817916963
Bcin01g02920	4.53510176204621	5.05476496578969	4.54509400116158	6.18283730637154	4.14219559567677	6.55145975251054	4.99243106867326	6.39780618462267	4.94034604936595	6.62055363145418	6.88228121652704	5.72132245879467	4.49302794237672	5.46441315485998	5.15884945797599	5.46362964743953	7.27273072192502	5.1004808610993
Bcin01g02930	9.60947850254818	9.07082927312386	9.66428615211983	9.09220177952457	9.02220136162084	8.85587957246869	9.58960122329974	9.0689156185173	9.36189665696462	9.00471526382359	9.47017319999231	8.99819429645093	9.66767389327327	9.2063956648073	9.48518866708919	9.24030259108864	9.16569073666545	9.3066055698311
Bcin01g02940	5.09917166346508	4.34644959285071	4.94459902436828	5.00415192197231	5.30158766907228	6.20772521974429	6.08804180267047	4.78369157276047	5.26927969975997	5.38099237733214	5.71451767607505	4.3404805033868	4.1624726528309	4.89569658959208	5.93150600355327	4.40098205273568	5.06160562136709	4.9064315775669
Bcin01g02950	8.50521712699172	9.22256406499213	7.9816426538161	9.56353236561756	8.8161773031115	10.211657683798	8.40436485020473	9.94773922747426	8.33705882421957	10.0723424971209	9.14328807005238	9.52443868063457	8.58967322344828	9.72629393546714	8.92995123652122	9.81988752787332	9.2587972676752	10.021125825932
Bcin01g02960	9.66638492322367	9.37042708096164	10.0276381257553	9.85222346867207	9.91373118457003	9.97325105217656	9.84224565043669	9.77759288238247	10.1943626361211	9.83600339927789	10.2089434159935	9.934261023431	9.98131681201407	9.91104860914322	9.76145160642949	9.89151159847233	10.1071602955745	10.003028574245
Bcin01g02970	7.85854507068942	11.7239911507245	8.04811076967705	10.839784541959	8.43328778412623	10.0676080170562	7.742456280047	10.8162441551692	8.22357603146075	11.3062164158699	9.31353797695028	11.0914783389776	8.65439138163841	10.7859943937415	8.52226432088155	10.4539569837079	10.0122965027049	9.88846316407113
Bcin01g02980	9.01859864721278	8.85678775907979	8.81665211116354	8.70048693403839	8.63274808747973	8.57791153150907	8.83113320724504	8.72370315610545	8.7362783822471	8.9243618473658	8.87307996489271	8.84423940786266	8.91774622030871	8.90173999255194	8.88755229924002	8.84647934516725	8.94782000675823	8.89279540323829
Bcin01g02990	9.45464287466093	8.92056467066367	9.14744606745187	9.01136556283361	8.84057655308179	8.92636632567293	9.337940991196	8.8898891742601	8.9853823289175	8.8459945575345	9.126766332178	8.94280981854741	9.77660318708302	9.01364325287238	9.45405099313486	8.9338903437385	8.96917178229804	9.22716748755641
Bcin01g03000	13.7054211520081	13.2090455552693	13.6622867886721	13.4631264914596	13.641859855478	13.3708289988405	13.8303202041989	13.404567447924	13.9902324393676	13.3805219067981	13.9796681948966	13.4803763610567	14.1614961825335	13.5263216700722	13.9104153469488	13.6839658721797	13.5188013786319	13.892546277594
Bcin01g03010	9.8040254268709	9.94761520423693	9.97308511141723	9.83737729916879	11.0004019680067	9.72470064451671	9.91816792780865	8.67247991369328	9.37903451747291	8.9307042898818	10.0515427771377	9.46425053758877	10.2351262617702	9.40451323693631	10.5348549117231	9.25904156081114	8.72663102590088	8.96580143198649
Bcin01g03020	11.2146910839025	11.0469996697555	12.0581904959193	11.3027699496144	11.4436363712352	11.1344244817436	11.5127648942851	11.137067844036	11.920204208075	10.8419597141563	11.6477123595097	11.02553204615	11.4207566234844	11.2361889410813	11.3641107477182	11.0880055372603	11.5047424942674	11.3862707041175
EFBcG00000013385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725803171541198	0	0.781404759048472	0	0
ENSRNA049534777	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725803171541198	0	0.781404759048472	0	0
Bcin01g03030	8.79666976330327	8.77421358629649	8.75828885366142	8.93372827771449	8.79135829720224	9.0306103735553	8.97643440208726	8.9726806614039	8.9087806657577	9.03446663694163	8.99339219778951	9.06456261738225	8.77065129206739	8.91938115730954	8.64187497326001	9.03223935460217	9.14957158786457	8.88340430654961
Bcin01g03040	3.06951369976854	2.89677853197686	1.99256767655097	1.2337873864332	2.88882443083428	0	2.66952199216581	1.98162881677299	1.45800567494029	3.41044231780621	1.0518057273911	2.20509052568262	2.83755867220277	2.29951620983917	3.38084914403843	1.95427622889869	3.14626226725946	2.2329398579
Bcin01g03050	11.2225255056039	9.39135526140492	10.0378966587049	9.25745813078691	10.3216696119029	9.07561338035119	11.1099740147705	9.00616720511622	9.47425482426305	9.09783700920923	9.73831658450312	8.99138640158852	10.6482534050815	9.04255125668488	11.2383074720303	9.17183164558477	9.46624389628468	8.92060738825669
Bcin01g03060	11.8627666637059	10.7119938001963	11.2275945724261	10.5365539819115	10.9424021189006	10.128674038986	11.8857041843814	10.4869752882147	10.6616515917963	10.385658675996	10.8649712720981	10.420787471707	11.7225419449776	10.5808192994415	11.637112631588	10.6907058917492	10.4915316430906	10.5278964513884
Bcin01g03070	8.07181223051719	7.22202348209659	7.59375921588742	7.35067673736626	7.76517228200684	7.60642795071223	7.85532880193399	7.481400496241	8.13219290101778	7.08596041408417	8.05561533056517	7.4752527289477	8.30769420610028	7.29703767477889	8.34820504022586	7.2610265466066	8.53947694868962	7.71070010113891
Bcin01g03080	3.35665501307113	4.22735153308261	3.07871494741364	3.56250950820589	3.9159670147918	3.21496214426003	3.5514381382678	3.97699923408342	3.81809635842676	4.09208702816518	3.79467331480622	3.23660705831448	3.64704700019108	2.63936385492348	3.67480865865928	3.03351756112887	4.55943466656828	3.8025223304668
Bcin01g03090	1.51031677113876	0	0	1.88895624391696	1.18987727205446	0	1.22684504848274	0	1.85635825888895	1.0498433943788	1.65363149326645	1.76865288814553	2.02646268163807	1.56631019135914	2.17993267633673	0	0.986737499922957	0.693157487879784
Bcin01g03100	0	0	0	0	0	0	0	0	0	0	0	1.13991358849361	0.822535837557749	0	0	0.781404759048472	0	0
Bcin01g03110	11.0683555296449	11.0688157940091	10.8886883031416	11.1420545537458	10.9703120667104	11.1815036453231	10.9451529642079	11.2075841085668	11.2548526590952	11.2097670240851	11.1779174632725	11.1049443133813	11.3755698874768	11.178346226621	11.2074005239965	11.2134017852521	11.4947161596771	11.4598287100929
Bcin01g03120	5.99676558982503	6.94842200121989	5.84823428152283	6.18283730637154	6.46157223613849	6.71967472490299	5.41132191890568	7.19236501673571	6.63983275036728	6.48921092301308	6.45816812402646	6.58632311210703	5.77599407975011	6.45874625475843	5.86021145037727	6.47076537477483	7.32224509638812	5.27149707831897
Bcin01g03130	8.74165460256522	8.23272841146181	8.64474242657083	8.39920157940987	7.93341529061304	8.32560212250931	8.5914724880661	8.53010742660371	8.67283900628921	8.38773815897682	8.54447644925524	8.23802041117807	8.91545186192046	8.61224629094643	8.54062241371322	8.44667381554474	8.53947694868962	8.53802496718088
Bcin01g03140	7.6081898337614	7.17452065198738	7.4899825743543	7.4319835603958	7.08257488922304	7.09677162522752	6.79343765487697	7.2563827047911	7.54080244588685	7.39203912722381	7.17790269110893	7.23127976426392	7.75097349334377	7.72025499613987	7.4912151246473	7.40258625079415	7.31336796346922	7.46591892383212
Bcin01g03150	0	0	0	0	0	0	0	0.796885765658563	0	0	0	0	0	1.56631019135914	0	0.781404759048472	0.576134394515636	0
Bcin01g03160	9.88523709497687	9.60649688698538	9.55424433947783	9.6703113758726	10.0349786809494	9.95650603390397	9.75764351438077	9.80639119546629	10.0086384952214	9.74895592932322	10.0086036590933	9.46425053758877	9.85531731877251	9.49879397669655	10.0423593652126	9.60500823403927	9.9804053517477	9.55158165568877
Bcin01g03170	9.27257012132368	10.5692987124173	9.60480424083612	10.3872823145558	9.6332592661279	10.1582643347513	9.58457218051649	10.6064179716719	9.76242546886819	10.3891171772935	9.77057967940956	10.4471484107156	9.47235857061214	10.4180000427839	9.47925261471432	10.3741622094565	9.92684803563053	10.1966899554587
Bcin01g03180	7.16341709245554	7.46513793113516	7.63758976615255	7.47646675096154	7.77364477134492	7.74660166492303	7.49691886062718	7.68120371285809	7.65151051590199	7.35479043376293	7.80870416170958	7.4946400718868	7.39031565715557	7.65623230720831	7.56481472449596	7.50889228586818	8.02330198642549	7.31202493384297
Bcin01g03190	9.88241404213655	12.6082325034095	12.4881846666867	12.5059598720101	13.1906901862631	13.2562655690521	11.1965746484861	13.7177113365966	12.8681958657773	13.7325988535791	14.0516359672886	12.6920965756197	10.2479478499874	12.643254576049	12.2591221799878	12.4302580207587	15.3089523067858	12.8793569076068
Bcin01g03200	13.3687193012437	13.5086693621075	13.9144309420587	13.6952132608128	13.8574644004473	13.5632313503508	13.823666152886	13.9640501912029	14.1835536567413	13.9137990837045	14.2521126904442	13.775966434563	13.7174555517473	13.7440063108619	13.6138598866405	13.8421694932547	14.8512120968371	14.0666287296731
